PropertyID,PropType,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Sale_price,RICH
138787,Residential,1680,Res O/S 1 Story,Aluminum/Vinyl,1,1924,4,784,1,2,1,0,92500,NO
145799,Residential,1830,Ranch,Stone,1,1949,5,1296,1,2,1,1,92500,NO
184786,Residential,2380,Duplex O/S,Aluminum/Vinyl,2,1910,12,2652,2,6,2,0,92500,NO
211916,Residential,4060,Duplex O/S,Asphalt/Other,2,1900,26,2203,2,10,2,0,92100,NO
111030,Condominium,5170,Low Rise 1-3 Stories,,1,1971,4,865,1,2,1,1,92000,NO
175204,Condominium,5670,Low Rise 1-3 Stories,,1,1969,3,538,1,1,1,0,92000,NO
180375,Residential,2380,Duplex O/S,Aluminum/Vinyl,2,1912,12,2442,2,6,2,0,92000,NO
181795,Residential,2520,Duplex O/S,Aluminum/Vinyl,2,1900,12,2264,2,6,2,0,92000,NO
186403,Residential,3000,Multiple Residential Bldgs,Aluminum/Vinyl,1,1888,27,1754,2,12,2,0,92000,NO
190418,Condominium,5409,Low Rise 1-3 Stories,,1,1970,6,611,1,2,1,0,92000,NO
205194,Commercial,6272,Laundry Pick-up Station,Alum/Vynyl Siding,1,1926,NULL,960,1,NULL,0,0,92000,NO
137335,Residential,1620,Cape Cod,Brick,1,1953,5,958,1,3,1,0,91900,NO
167586,Residential,1780,Dplx Bungalow,Stucco,1.5,1920,9,2316,2,4,2,0,91800,NO
180732,Residential,2380,Dplx Bungalow,Aluminum/Vinyl,2,1922,12,2767,2,6,2,0,91500,NO
216079,Residential,4020,Res O/S 2sty +,Aluminum/Vinyl,2,1900,14,1706,1,8,1,1,91500,NO
141938,Condominium,5210,Low Rise 1-3 Stories,,1,1975,8,988,1,4,2,0,91325,NO
113934,Residential,900,Ranch,Aluminum/Vinyl,1,1952,5,966,1,3,1,0,91000,NO
134747,Residential,1500,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,8,1459,2,3,2,0,91000,NO
150559,Residential,2860,Dplx Bungalow,Aluminum/Vinyl,2,1924,10,2282,2,4,2,0,91000,NO
213568,Residential,4120,Res O/S A & 1/2,Aluminum/Vinyl,1,1900,9,1845,1,5,2,0,91000,NO
230181,Residential,4180,Duplex O/S,Asphalt/Other,1.5,1918,8,1525,2,4,2,0,90950,NO
158343,Residential,1740,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,10,1545,2,4,2,0,90860,NO
142139,Condominium,5215,Condo Townhouse,,2,1980,5,1266,1,2,2,1,90500,NO
225325,Residential,4160,Duplex-Cottage,Aluminum/Vinyl,1,1895,9,1742,2,4,2,0,90500,NO
100283,Condominium,5065,Low Rise 1-3 Stories,,1,1979,4,872,1,2,1,1,90000,NO
101223,Condominium,5082,Condo Townhouse,,1.5,1973,4,1210,1,2,1,1,90000,NO
113464,Residential,900,Dplx Bungalow,Wood,1.5,1919,10,1463,2,4,2,0,90000,NO
115290,Residential,960,Duplex N/S,Aluminum/Vinyl,2,1954,8,1536,2,4,2,0,90000,NO
116420,Residential,980,Ranch,Asphalt/Other,1,1979,5,910,1,3,1,0,90000,NO
119248,Residential,1380,Ranch,Wood,1,1956,5,864,1,3,1,1,90000,NO
120576,Residential,1140,Cape Cod,Aluminum/Vinyl,1,1941,10,1085,1,6,1,0,90000,NO
120769,Residential,1140,Ranch,Aluminum/Vinyl,1,1951,4,803,1,2,1,0,90000,NO
121291,Residential,1160,Cape Cod,Aluminum/Vinyl,1,1951,10,1388,1,6,1,1,90000,NO
121342,Residential,1160,Duplex O/S,Aluminum/Vinyl,2,1910,12,2378,2,6,2,0,90000,NO
121723,Residential,1160,Duplex N/S,Masonry/Frame,2,1968,8,1817,2,4,2,0,90000,NO
125530,Residential,1140,Cape Cod,Aluminum/Vinyl,1,1955,4,1194,1,2,1,0,90000,NO
125536,Residential,1140,Cape Cod,Aluminum/Vinyl,1,1954,10,884,1,6,1,0,90000,NO
133069,Residential,1150,Cape Cod,Aluminum/Vinyl,1.5,1950,6,1043,1,4,1,0,90000,NO
134084,Residential,1440,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,7,1456,1,4,1,1,90000,NO
136811,Residential,1620,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,8,1483,1,4,1,1,90000,NO
137701,Residential,1500,Cape Cod,Aluminum/Vinyl,1,1950,6,1150,1,3,1,1,90000,NO
138758,Residential,1680,Ranch,Brick,1,1954,4,931,1,2,1,0,90000,NO
138969,Residential,1680,Cape Cod,Brick,1.5,1941,12,1214,1,6,1,0,90000,NO
138990,Residential,1680,Cape Cod,Brick,1,1947,5,1015,1,3,1,0,90000,NO
140182,Residential,1490,Ranch,Aluminum/Vinyl,1,1951,8,785,1,4,1,0,90000,NO
141946,Condominium,5210,Low Rise 1-3 Stories,,1,1975,4,988,1,2,2,0,90000,NO
149249,Residential,2860,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,10,1978,2,4,2,0,90000,NO
150732,Residential,2820,Dplx Bungalow,Aluminum/Vinyl,2,1924,10,2330,2,4,2,0,90000,NO
150875,Residential,2900,Duplex O/S,Aluminum/Vinyl,2,1917,10,2340,2,4,2,0,90000,NO
152623,Condominium,5445,Low Rise 1-3 Stories,,1,1958,4,767,1,2,1,0,90000,NO
153679,Residential,2900,Duplex O/S,Aluminum/Vinyl,2,1913,10,2362,2,4,2,0,90000,NO
155294,Residential,2900,Res O/S 2sty +,Aluminum/Vinyl,2,1905,10,2274,1,6,2,0,90000,NO
167020,Residential,2510,Dplx Bungalow,Wood,2,1923,13,2958,2,5,2,1,90000,NO
168444,Residential,2950,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,5,1128,1,2,2,0,90000,NO
171025,Residential,2930,Duplex O/S,Aluminum/Vinyl,2,1896,20,2496,2,8,2,0,90000,NO
171584,Residential,2930,Duplex O/S,Asphalt/Other,2,1924,11,1733,2,5,2,0,90000,NO
172553,Residential,2930,Duplex O/S,Wood,1.5,1892,8,1553,2,3,2,0,90000,NO
180341,Residential,2380,Duplex O/S,Aluminum/Vinyl,2,1912,10,2602,2,4,2,0,90000,NO
181291,Residential,2520,Dplx Bungalow,Aluminum/Vinyl,2,1915,11,2257,2,5,2,0,90000,NO
186708,Residential,3000,Duplex O/S,Aluminum/Vinyl,2,1900,12,2172,2,4,2,0,90000,NO
192649,Condominium,5960,Mid Rise 4-12 Stories,,1,1927,1,325,1,0,1,0,90000,NO
193555,Residential,2970,Townhouse,Aluminum/Vinyl,2,1963,5,956,1,3,1,0,90000,NO
195964,Residential,2400,Res O/S 2sty +,Aluminum/Vinyl,2,1904,8,1418,1,4,1,0,90000,NO
196164,Residential,2610,Res O/S A & 1/2,Aluminum/Vinyl,1,1911,12,1504,1,6,2,0,90000,NO
198014,Residential,2300,Colonial,Masonry/Frame,2,1950,7,1907,1,4,1,1,90000,NO
208433,Residential,4040,Cottage,Aluminum/Vinyl,1,1880,6,968,1,3,1,0,90000,NO
211548,Residential,4060,Res O/S A & 1/2,Wood,1,1911,5,1335,1,2,2,0,90000,NO
212512,Residential,4060,Ranch,Aluminum/Vinyl,1,1953,4,704,1,2,1,0,90000,NO
213454,Residential,4100,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1894,12,1176,1,6,1,1,90000,NO
217117,Residential,4120,Multiple Residential Bldgs,Aluminum/Vinyl,1.5,1898,11,2084,3,5,3,2,90000,NO
224522,Residential,4160,Duplex-Cottage,Aluminum/Vinyl,1,1890,8,1525,2,3,2,0,90000,NO
224583,Residential,4160,Duplex-Cottage,Aluminum/Vinyl,1,1902,9,1538,2,4,2,0,90000,NO
251541,Residential,4420,Res O/S A & 1/2,Asphalt/Other,1,1924,6,1079,1,3,1,0,90000,NO
101636,Condominium,5090,Condo Ranch,,1,1974,4,890,1,2,1,0,89900,NO
124079,Residential,1440,Duplex N/S,Aluminum/Vinyl,2,1955,10,1866,2,6,2,0,89900,NO
126230,Residential,1140,Cape Cod,Aluminum/Vinyl,1,1951,9,1260,1,5,2,0,89900,NO
133562,Residential,1150,Duplex N/S,Asphalt/Other,2,1952,8,1564,2,4,2,0,89900,NO
139441,Residential,1680,Cape Cod,Asphalt/Other,1,1941,7,1506,1,3,1,0,89900,NO
165721,Residential,1860,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,10,2202,2,4,2,0,89900,NO
167209,Residential,2510,Dplx Bungalow,Aluminum/Vinyl,2,1923,10,2551,2,4,2,0,89900,NO
167544,Residential,1780,Dplx Bungalow,Aluminum/Vinyl,2,1923,10,2832,2,4,2,0,89587,NO
119721,Residential,1140,Ranch,Asphalt/Other,1,1957,5,908,1,3,1,0,89000,NO
138595,Residential,1680,Colonial,Aluminum/Vinyl,2,1926,5,1456,1,2,1,1,89000,NO
180444,Residential,2380,Duplex O/S,Wood,2,1915,12,2638,2,6,2,0,89000,NO
180445,Residential,2380,Dplx Bungalow,Aluminum/Vinyl,2,1919,10,2517,2,4,2,0,89000,NO
180446,Residential,2380,Dplx Bungalow,Aluminum/Vinyl,2,1922,12,2976,2,6,2,0,89000,NO
190432,Condominium,5409,Low Rise 1-3 Stories,,1,1970,6,611,1,2,1,0,89000,NO
209339,Residential,4040,Cottage,Aluminum/Vinyl,1,1883,5,920,1,2,1,1,88800,NO
198291,Residential,3040,Cottage,Aluminum/Vinyl,1.5,1900,6,1475,1,3,1,0,88400,NO
106591,Condominium,5130,Low Rise 1-3 Stories,,1,1974,2,871,1,1,1,0,88000,NO
122277,Residential,1200,Ranch,Prem Wood,1,1953,4,672,1,2,1,0,88000,NO
134256,Residential,1440,Milwaukee Bungalow,Aluminum/Vinyl,1,1928,6,1039,1,3,1,0,88000,NO
135169,Residential,1500,Cape Cod,Aluminum/Vinyl,1,1950,5,1178,1,3,1,0,88000,NO
143624,Condominium,5220,Low Rise 1-3 Stories,,1,1974,4,1067,1,2,2,0,88000,NO
150888,Residential,2820,Dplx Bungalow,Aluminum/Vinyl,1.5,1925,10,2021,2,4,2,0,88000,NO
168172,Residential,2960,Milwaukee Bungalow,Aluminum/Vinyl,1,1923,10,1620,1,6,2,0,88000,NO
178262,Residential,2940,Duplex O/S,Aluminum/Vinyl,2,1908,12,2498,2,6,2,0,88000,NO
213836,Residential,4100,Multiple Residential Bldgs,Aluminum/Vinyl,1,1900,16,2421,3,9,3,0,88000,NO
216255,Residential,4100,Duplex-Cottage,Asphalt/Other,1,1908,9,1356,2,4,2,0,88000,NO
217090,Residential,4120,Duplex-Cottage,Aluminum/Vinyl,1,1875,10,2191,2,3,2,0,88000,NO
229882,Residential,4180,Res O/S A & 1/2,Aluminum/Vinyl,1,1923,5,1382,1,3,2,0,88000,NO
139695,Residential,1560,Ranch,Asphalt/Other,1,1952,4,672,1,2,1,0,87800,NO
123781,Residential,1160,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1900,5,1211,1,3,1,0,87500,NO
141966,Condominium,5210,Low Rise 1-3 Stories,,1,1975,4,988,1,2,2,0,87500,NO
149365,Residential,2860,Milwaukee Bungalow,Aluminum/Vinyl,1,1922,6,1231,1,3,1,0,87500,NO
218642,Residential,4120,Duplex-Cottage,Aluminum/Vinyl,1,1890,10,1908,2,4,2,0,87500,NO
264738,Residential,2380,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1911,9,1495,1,5,2,0,87400,NO
101263,Condominium,5082,Condo Townhouse,,1.5,1973,4,1210,1,2,1,1,87000,NO
102572,Condominium,5100,Low Rise 1-3 Stories,,1,1974,4,734,1,2,1,1,87000,NO
102799,Condominium,5103,Low Rise 1-3 Stories,,1,1999,4,812,1,1,1,0,87000,NO
103455,Condominium,5125,Condo Townhouse,,2,1967,6,1306,1,3,2,1,87000,NO
119091,Residential,1380,Ranch,Wood,1,1955,5,864,1,3,1,0,87000,NO
135512,Residential,1620,Cape Cod,Aluminum/Vinyl,1,1955,4,1152,1,2,1,0,87000,NO
143620,Condominium,5220,Low Rise 1-3 Stories,,1,1974,5,981,1,2,1,1,87000,NO
143761,Condominium,5220,Low Rise 1-3 Stories,,1,1974,5,1127,1,2,2,0,87000,NO
148910,Residential,2840,Milwaukee Bungalow,Aluminum/Vinyl,1,1923,7,1202,1,4,1,0,87000,NO
213752,Residential,4120,Duplex O/S,Wood,2,1915,9,1804,2,5,2,0,87000,NO
215409,Residential,4100,Multiple Residential Bldgs,Aluminum/Vinyl,1,1884,7,1112,2,3,2,0,87000,NO
266040,Residential,1440,Cottage,Aluminum/Vinyl,1,1927,NULL,686,1,NULL,1,0,86500,NO
221841,Condominium,5282,Low Rise 1-3 Stories,,1,1966,3,650,1,1,1,0,86500,NO
137809,Residential,1620,Dplx Bungalow,Wood,2,1927,10,2387,2,4,2,0,86000,NO
115081,Residential,960,Ranch,Aluminum/Vinyl,1,1955,4,672,1,2,1,0,85500,NO
124370,Residential,1440,Milwaukee Bungalow,Aluminum/Vinyl,1,1923,7,1509,1,3,2,0,85500,NO
143644,Condominium,5220,Low Rise 1-3 Stories,,1,1974,5,981,1,2,1,1,85500,NO
195895,Residential,2380,Duplex O/S,Aluminum/Vinyl,2,1907,12,2600,2,6,2,0,85500,NO
198030,Residential,2300,Dplx Bungalow,Wood,2,1915,10,2514,2,4,2,0,85100,NO
212073,Residential,4060,Res O/S A & 1/2,Aluminum/Vinyl,1,1920,12,1305,1,7,2,0,85100,NO
99929,Condominium,5060,Condo Townhouse,,2.5,1970,10,1054,1,6,1,1,85000,NO
100278,Condominium,5065,Low Rise 1-3 Stories,,1,1979,4,880,1,2,1,1,85000,NO
101064,Condominium,5073,Condo Townhouse,,2,1986,8,1182,1,4,1,1,85000,NO
101625,Condominium,5090,Condo Townhouse,,2,1974,5,1084,1,2,1,1,85000,NO
113992,Residential,900,Cape Cod,Wood,1.5,1939,5,1001,1,2,1,0,85000,NO
114011,Residential,900,Duplex O/S,Aluminum/Vinyl,1.5,1939,5,1095,1,2,2,0,85000,NO
119488,Residential,1380,Ranch,Wood,1,1955,4,753,1,2,1,0,85000,NO
120325,Residential,1140,Ranch,Aluminum/Vinyl,1,1954,4,766,1,2,1,0,85000,NO
120327,Residential,1140,Cape Cod,Aluminum/Vinyl,1,1956,5,1191,1,3,1,0,85000,NO
121058,Residential,1160,Cottage,Aluminum/Vinyl,2,1890,7,1498,1,3,1,0,85000,NO
121159,Residential,1160,Dplx Bungalow,Aluminum/Vinyl,1.5,1930,8,1170,2,3,2,0,85000,NO
121944,Residential,1160,Milwaukee Bungalow,Aluminum/Vinyl,1,1924,7,1296,1,3,1,0,85000,NO
123632,Residential,1340,Ranch,Block,1,1951,5,1137,1,3,1,1,85000,NO
125359,Residential,1140,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,12,1127,1,8,1,0,85000,NO
125913,Residential,1140,Cape Cod,Aluminum/Vinyl,1,1951,6,1016,1,4,1,0,85000,NO
133727,Residential,1440,Cape Cod,Aluminum/Vinyl,1,1948,5,1138,1,3,1,0,85000,NO
134095,Residential,1440,Ranch,Aluminum/Vinyl,1,1951,4,818,1,2,1,1,85000,NO
134308,Residential,1440,Res O/S A & 1/2,Aluminum/Vinyl,1,1910,7,1011,1,4,2,0,85000,NO
136361,Residential,1620,Dplx Bungalow,Aluminum/Vinyl,1.5,1929,10,1896,2,4,2,0,85000,NO
139317,Residential,1680,Dplx Bungalow,Aluminum/Vinyl,1.5,1929,11,2130,2,4,2,0,85000,NO
139399,Residential,1680,Ranch,Brick,1,1951,4,927,1,2,1,1,85000,NO
143572,Condominium,5220,Low Rise 1-3 Stories,,1,1974,5,981,1,2,1,1,85000,NO
146625,Residential,1820,Ranch,Brick,1,1948,5,910,1,2,1,0,85000,NO
147043,Residential,1740,Cape Cod,Aluminum/Vinyl,1,1949,5,1033,1,3,1,0,85000,NO
149818,Residential,2860,Duplex O/S,Aluminum/Vinyl,1.5,1923,20,1860,2,8,2,0,85000,NO
152621,Condominium,5445,Low Rise 1-3 Stories,,1,1958,4,791,1,2,1,0,85000,NO
155299,Residential,2900,Duplex O/S,Aluminum/Vinyl,2,1927,10,2036,2,4,2,0,85000,NO
166523,Residential,2510,Dplx Bungalow,Aluminum/Vinyl,2,1923,10,2521,2,4,2,0,85000,NO
167673,Residential,1780,Milwaukee Bungalow,Aluminum/Vinyl,1,1921,6,1238,1,3,1,1,85000,NO
168562,Residential,2950,Duplex O/S,Aluminum/Vinyl,2,1913,10,1888,2,4,2,0,85000,NO
170476,Residential,2870,Res O/S 2sty +,Aluminum/Vinyl,2,1900,8,1594,1,4,2,0,85000,NO
171199,Residential,2870,Duplex O/S,Aluminum/Vinyl,2,1893,20,2466,2,8,2,0,85000,NO
175189,Condominium,5670,Low Rise 1-3 Stories,,1,1969,3,538,1,1,1,0,85000,NO
175257,Condominium,5715,Mid Rise 4-12 Stories,,1,1969,3,643,1,1,1,0,85000,NO
192619,Condominium,5960,Mid Rise 4-12 Stories,,1,1927,2,325,1,0,1,0,85000,NO
194864,Residential,2420,Multiple Residential Bldgs,Aluminum/Vinyl,2,1905,13,3066,2,7,2,0,85000,NO
209397,Residential,4040,Cottage,Aluminum/Vinyl,2,1888,6,1536,1,3,1,0,85000,NO
214777,Residential,4100,Duplex O/S,Asphalt/Other,2,1900,10,2169,2,4,2,0,85000,NO
219578,Residential,4120,Cottage,Aluminum/Vinyl,1,1890,5,1020,1,4,1,1,85000,NO
220468,Residential,4000,Res O/S A & 1/2,Asphalt/Other,1,1920,6,1170,1,3,2,0,85000,NO
242279,Residential,4610,Colonial,Aluminum/Vinyl,2,2022,14,1810,1,6,2,1,85000,NO
100272,Condominium,5065,Low Rise 1-3 Stories,,1,1979,4,872,1,2,1,1,84900,NO
135682,Residential,1500,Cape Cod,Brick,1,1944,10,1153,1,6,1,0,84900,NO
217152,Residential,4120,Cottage,Aluminum/Vinyl,1,1920,6,1019,1,3,1,0,84900,NO
134390,Residential,1440,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1915,7,1333,1,5,1,0,84834,NO
180583,Residential,2380,Duplex O/S,Aluminum/Vinyl,2,1915,10,2304,2,4,2,0,84500,NO
218741,Residential,4120,Duplex O/S,Aluminum/Vinyl,2,1911,10,2016,2,4,2,0,84500,NO
99674,Condominium,5060,Condo Townhouse,,2.5,1970,5,1054,1,3,1,1,84000,NO
179785,Residential,2400,Duplex O/S,Aluminum/Vinyl,2,1910,10,2470,2,4,2,0,84000,NO
210151,Residential,4050,Duplex O/S,Aluminum/Vinyl,1.5,1892,8,1821,2,3,2,0,84000,NO
214284,Residential,4120,Duplex-Cottage,Asphalt/Other,1,1907,10,1742,2,4,2,0,84000,NO
121348,Residential,1160,Res O/S 2sty +,Wood,2,1907,7,1640,1,4,1,0,83845,NO
154362,Residential,2900,Milwaukee Bungalow,Wood,1,1926,7,1405,1,3,1,0,83600,NO
137390,Residential,1500,Dplx Bungalow,Aluminum/Vinyl,1.5,1927,11,2164,2,4,2,0,83400,NO
124388,Residential,1440,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,6,1190,1,3,1,0,83000,NO
131173,Residential,1480,Ranch,Aluminum/Vinyl,1,1954,5,1150,1,2,1,0,83000,NO
177444,Residential,2920,Duplex O/S,Aluminum/Vinyl,1.5,1890,10,2089,2,4,2,0,83000,NO
211795,Residential,4060,Cottage,Aluminum/Vinyl,1,1890,8,1406,1,3,2,0,83000,NO
224982,Residential,4160,Duplex-Cottage,Aluminum/Vinyl,1,1902,9,1426,2,4,2,0,83000,NO
191193,Condominium,5930,Mid Rise 4-12 Stories,,1,1963,1,405,1,0,1,0,82900,NO
181170,Residential,2520,Dplx Bungalow,Aluminum/Vinyl,1.5,1922,9,1807,2,4,2,0,82653,NO
102573,Condominium,5100,Low Rise 1-3 Stories,,1,1974,4,734,1,1,1,1,82500,NO
111024,Condominium,5170,Low Rise 1-3 Stories,,1,1971,3,625,1,1,1,0,82500,NO
112899,Residential,900,Res O/S 2sty +,Aluminum/Vinyl,2,1926,7,1514,1,3,1,1,82500,NO
172500,Residential,2930,Duplex O/S,Aluminum/Vinyl,1.5,1902,20,1988,2,8,2,0,82500,NO
221842,Condominium,5282,Low Rise 1-3 Stories,,1,1966,3,650,1,1,1,0,82500,NO
101278,Condominium,5082,Condo Townhouse,,1.5,1973,8,1210,1,4,1,1,82400,NO
114548,Residential,960,Ranch,Aluminum/Vinyl,1,1951,4,758,1,2,2,0,82000,NO
119450,Residential,1380,Ranch,Aluminum/Vinyl,1,1954,5,894,1,3,1,0,82000,NO
120593,Residential,1140,Duplex O/S,Brick,2,1935,10,2542,2,4,2,1,82000,NO
134757,Residential,1500,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,9,1885,2,4,2,0,82000,NO
194919,Residential,2300,Duplex O/S,Asphalt/Other,2,1907,10,2156,2,4,2,0,82000,NO
216283,Residential,4020,Duplex-Cottage,Aluminum/Vinyl,1,1899,9,1548,2,4,2,0,82000,NO
145515,Residential,1830,Cape Cod,Aluminum/Vinyl,1,1948,4,754,1,2,1,1,81600,NO
210644,Residential,4050,Cottage,Asphalt/Other,1,1900,12,1226,1,6,1,0,81600,NO
214264,Residential,4120,Duplex-Cottage,Asphalt/Other,1,1894,11,1912,2,5,2,0,81600,NO
208496,Residential,4040,Res O/S 2sty +,Aluminum/Vinyl,2,1880,7,1543,1,4,1,1,81500,NO
216264,Residential,4020,Cottage,Aluminum/Vinyl,1,1900,4,707,1,1,1,1,81111,NO
125428,Residential,1140,Cape Cod,Aluminum/Vinyl,1,1938,5,960,1,3,1,0,81000,NO
156126,Residential,2960,Multiple Residential Bldgs,Aluminum/Vinyl,1.5,1905,13,2327,2,5,3,0,81000,NO
168026,Residential,1780,Milwaukee Bungalow,Asphalt/Other,1,1918,7,1655,1,3,1,0,81000,NO
209248,Residential,4040,Duplex O/S,Asphalt/Other,1.5,1880,7,1600,2,2,2,0,81000,NO
210293,Residential,4050,Cottage,Asphalt/Other,1,1895,7,1070,1,3,1,0,81000,NO
219498,Residential,4120,Triplex,Asphalt/Other,2,1904,12,2560,3,5,3,0,81000,NO
135053,Residential,1500,Dplx Bungalow,Aluminum/Vinyl,1.5,1928,18,1760,2,8,2,0,80500,NO
123759,Residential,1160,Duplex O/S,Aluminum/Vinyl,1.5,1921,9,1456,2,4,2,0,80300,NO
213474,Residential,4100,Cottage,Aluminum/Vinyl,1,1890,5,1206,1,3,1,0,80100,NO
98868,Condominium,5020,Condo Townhouse,,2,1973,4,1295,1,2,1,1,80000,NO
100726,Condominium,5070,Low Rise 1-3 Stories,,2,1974,6,1496,1,2,1,1,80000,NO
101019,Condominium,5079,Low Rise 1-3 Stories,,1,1980,10,1368,1,4,2,0,80000,NO
103502,Condominium,5125,Condo Townhouse,,2,1967,6,1335,1,3,2,1,80000,NO
110772,Residential,800,Colonial,Fiber Cement/Hardiplank,2,2022,NULL,2618,1,NULL,2,1,80000,NO
112970,Residential,900,Cape Cod,Stucco,1.5,1936,5,1012,1,2,1,1,80000,NO
113066,Residential,900,Cape Cod,Aluminum/Vinyl,1,1949,6,1045,1,4,2,0,80000,NO
113862,Residential,900,Res O/S A & 1/2,Asphalt/Other,1.5,1927,6,1326,1,3,2,0,80000,NO
118617,Residential,1400,Cape Cod,Aluminum/Vinyl,1,1941,5,1063,1,2,1,1,80000,NO
120187,Residential,1140,Cape Cod,Aluminum/Vinyl,1,1940,5,890,1,3,1,0,80000,NO
121256,Residential,1160,Duplex O/S,Aluminum/Vinyl,1.5,1915,10,1913,2,4,2,0,80000,NO
121715,Residential,1160,Cape Cod,Brick,1.5,1937,12,1414,1,6,2,0,80000,NO
122027,Residential,1200,Cape Cod,Aluminum/Vinyl,1,1939,12,1233,1,6,1,2,80000,NO
123860,Residential,1340,Cape Cod,Aluminum/Vinyl,1,1950,5,1092,1,4,1,0,80000,NO
124502,Residential,1440,Ranch,Aluminum/Vinyl,1,1948,4,667,1,2,1,0,80000,NO
132629,Residential,1150,Milwaukee Bungalow,Asphalt/Other,1,1928,5,1080,1,2,2,0,80000,NO
135480,Residential,1340,Cape Cod,Aluminum/Vinyl,1.5,1955,5,1409,1,3,1,0,80000,NO
138833,Residential,1680,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1927,5,1438,1,3,1,1,80000,NO
148641,Residential,2840,Milwaukee Bungalow,Aluminum/Vinyl,1,1923,6,1374,1,3,1,0,80000,NO
150414,Residential,2820,Milwaukee Bungalow,Aluminum/Vinyl,1,1924,6,1167,1,3,1,0,80000,NO
152570,Condominium,5445,Low Rise 1-3 Stories,,1,1958,8,791,1,4,1,0,80000,NO
155696,Residential,2870,Dplx Bungalow,Aluminum/Vinyl,2,1912,13,2917,2,6,3,0,80000,NO
157107,Residential,2960,Dplx Bungalow,Aluminum/Vinyl,1.5,1924,20,1776,2,8,2,0,80000,NO
157487,Residential,2960,Dplx Bungalow,Aluminum/Vinyl,1.5,1923,10,1892,2,4,2,0,80000,NO
160077,Residential,1850,Cape Cod,Brick,1.5,1938,5,1289,1,2,1,0,80000,NO
170573,Residential,2870,Dplx Bungalow,Aluminum/Vinyl,2,1922,12,2935,2,6,2,0,80000,NO
170983,Residential,2930,Duplex O/S,Aluminum/Vinyl,1.5,1900,9,1991,2,4,2,0,80000,NO
176161,Residential,2890,Cottage,Aluminum/Vinyl,1,1890,4,662,1,1,1,0,80000,NO
181662,Residential,2520,Milwaukee Bungalow,Stucco,1,1923,8,1803,1,5,2,0,80000,NO
185963,Residential,2400,Duplex O/S,Aluminum/Vinyl,2,1913,12,2700,2,6,2,0,80000,NO
186420,Residential,3000,Duplex O/S,Aluminum/Vinyl,2,1893,20,2454,2,10,2,0,80000,NO
198430,Residential,3040,Duplex O/S,Aluminum/Vinyl,2,1908,10,2528,2,3,3,0,80000,NO
202273,Residential,2180,Res O/S A & 1/2,Asphalt/Other,1.5,1900,8,1582,1,5,2,0,80000,NO
210040,Residential,4050,Cottage,Asphalt/Other,1,1893,6,1417,1,3,1,0,80000,NO
211856,Residential,4060,Duplex O/S,Aluminum/Vinyl,1.5,1910,9,1640,2,3,2,0,80000,NO
213801,Residential,4120,Duplex O/S,Aluminum/Vinyl,2,1913,8,1548,2,4,2,0,80000,NO
215096,Residential,4100,Cottage,Aluminum/Vinyl,1,1883,4,878,1,2,1,0,80000,NO
217219,Residential,4120,Duplex O/S,Asphalt/Other,2,1892,11,2328,2,5,2,0,80000,NO
218810,Residential,4120,Duplex O/S,Aluminum/Vinyl,2,1910,10,2064,2,4,2,0,80000,NO
219324,Residential,4120,Duplex-Cottage,Aluminum/Vinyl,1,1906,7,1680,2,5,2,0,80000,NO
220850,Residential,4000,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1909,7,1377,1,4,1,1,80000,NO
221846,Condominium,5282,Low Rise 1-3 Stories,,1,1966,3,650,1,1,1,0,80000,NO
223445,Residential,4160,Cottage,Aluminum/Vinyl,1,1903,5,898,1,3,1,0,80000,NO
249320,Condominium,5319,Low Rise 1-3 Stories,,1,1980,8,1003,1,4,1,0,80000,NO
122093,Residential,1200,Ranch,Aluminum/Vinyl,1,1951,4,672,1,2,1,0,79900,NO
134587,Residential,1440,Ranch,Brick,1,1951,4,773,1,2,1,0,79900,NO
143563,Condominium,5221,Low Rise 1-3 Stories,,1,1975,4,928,1,2,1,0,79900,NO
143656,Condominium,5220,Low Rise 1-3 Stories,,NULL,1974,10,981,1,4,1,1,79900,NO
179276,Residential,2940,Duplex O/S,Aluminum/Vinyl,2,1913,10,2636,2,4,2,0,79900,NO
134488,Residential,1440,Cape Cod,Aluminum/Vinyl,1,1942,6,1014,1,4,1,0,79500,NO
182555,Residential,1880,Dplx Bungalow,Aluminum/Vinyl,1.5,1927,9,1483,2,3,2,0,79040,NO
